8897,Illegal Search,1
8897,Lockup Procedures,1
8897,Operation/Personnel Violations,1
8897,Use Of Force,2
9091,False Arrest,4
9091,Illegal Search,14
9091,Lockup Procedures,1
9091,Money / Property,1
9091,Operation/Personnel Violations,5
9091,Supervisory Responsibilities,2
9091,Use Of Force,9
9238,Criminal Misconduct,2
9238,Domestic,1
9238,Illegal Search,3
9238,Lockup Procedures,5
9238,Operation/Personnel Violations,9
9238,Traffic,2
9238,Use Of Force,12
9238,Verbal Abuse,2
9309,Conduct Unbecoming (Off-Duty),2
9309,Criminal Misconduct,2
9309,Domestic,5
9309,False Arrest,4
9309,Illegal Search,19
9309,Lockup Procedures,1
9309,Operation/Personnel Violations,18
9309,Supervisory Responsibilities,3
9309,Use Of Force,22
9309,Verbal Abuse,7
9350,Illegal Search,2
9350,Operation/Personnel Violations,8
9350,Traffic,1
9350,Use Of Force,8
9370,Lockup Procedures,2
9370,Money / Property,1
9370,Operation/Personnel Violations,3
9370,Use Of Force,1
9380,Domestic,1
9380,False Arrest,2
9380,Illegal Search,2
9380,Lockup Procedures,1
9380,Operation/Personnel Violations,3
9380,Traffic,1
9562,False Arrest,2
9562,Illegal Search,10
9562,Operation/Personnel Violations,1
9562,Use Of Force,2
9574,False Arrest,1
9574,Illegal Search,3
9574,Operation/Personnel Violations,1
9574,Use Of Force,2
9590,Conduct Unbecoming (Off-Duty),1
9590,Criminal Misconduct,3
9590,Domestic,1
9590,False Arrest,6
9590,Illegal Search,8
9590,Lockup Procedures,1
9590,Operation/Personnel Violations,4
9590,Traffic,2
9590,Use Of Force,6
9596,Conduct Unbecoming (Off-Duty),1
9596,Excessive Force,1
9596,False Arrest,7
9596,Illegal Search,8
9596,Lockup Procedures,1
9596,Operation/Personnel Violations,5
9596,Traffic,1
9596,Use Of Force,12
9597,False Arrest,3
9597,Illegal Search,1
9597,Lockup Procedures,1
9597,Operation/Personnel Violations,1
9597,Use Of Force,1
9627,Domestic,1
9627,False Arrest,2
9627,Illegal Search,17
9627,Lockup Procedures,3
9627,Money / Property,1
9627,Operation/Personnel Violations,5
9627,Use Of Force,7
9648,Conduct Unbecoming (Off-Duty),3
9648,Criminal Misconduct,2
9648,False Arrest,1
9648,Illegal Search,7
9648,Lockup Procedures,1
9648,Operation/Personnel Violations,7
9648,Supervisory Responsibilities,1
9648,Traffic,1
9648,Use Of Force,3
9648,Verbal Abuse,2
9694,Criminal Misconduct,1
9694,Domestic,1
9694,False Arrest,5
9694,Illegal Search,22
9694,Lockup Procedures,2
9694,Operation/Personnel Violations,9
9694,Supervisory Responsibilities,1
9694,Use Of Force,6
9694,Verbal Abuse,2
9697,Conduct Unbecoming (Off-Duty),1
9697,Domestic,3
9697,False Arrest,2
9697,Illegal Search,1
9697,Lockup Procedures,3
9697,Operation/Personnel Violations,11
9697,Traffic,2
9697,Use Of Force,17
9697,Verbal Abuse,1
9704,Conduct Unbecoming (Off-Duty),1
9704,False Arrest,1
9704,Illegal Search,9
9704,Lockup Procedures,2
9704,Operation/Personnel Violations,2
9704,Use Of Force,3
9704,Verbal Abuse,1
9773,Bribery / Official Corruption,1
9773,Conduct Unbecoming (Off-Duty),2
9773,Domestic,2
9773,False Arrest,1
9773,Illegal Search,5
9773,Lockup Procedures,3
9773,Operation/Personnel Violations,15
9773,Supervisory Responsibilities,4
9773,Use Of Force,14
9773,Verbal Abuse,3
9810,Criminal Misconduct,1
9810,Illegal Search,2
9810,Money / Property,1
9860,Conduct Unbecoming (Off-Duty),2
9860,Domestic,1
9860,Illegal Search,1
9860,Operation/Personnel Violations,9
9860,Use Of Force,3
9860,Verbal Abuse,1
9873,Conduct Unbecoming (Off-Duty),1
9873,False Arrest,3
9873,Illegal Search,4
9873,Use Of Force,4
10152,Conduct Unbecoming (Off-Duty),3
10152,Domestic,2
10152,False Arrest,10
10152,Illegal Search,12
10152,Lockup Procedures,1
10152,Operation/Personnel Violations,6
10152,Supervisory Responsibilities,1
10152,Traffic,1
10152,Use Of Force,9
10152,Verbal Abuse,4
10166,Conduct Unbecoming (Off-Duty),1
10166,Criminal Misconduct,2
10166,False Arrest,4
10166,Illegal Search,18
10166,Lockup Procedures,1
10166,Operation/Personnel Violations,24
10166,Traffic,1
10166,Use Of Force,6
10182,False Arrest,4
10182,Illegal Search,3
10182,Operation/Personnel Violations,1
10182,Use Of Force,1
10221,Conduct Unbecoming (Off-Duty),4
10221,Criminal Misconduct,3
10221,Domestic,1
10221,False Arrest,2
10221,Illegal Search,4
10221,Lockup Procedures,2
10221,Operation/Personnel Violations,10
10221,Traffic,5
10221,Use Of Force,13
10221,Verbal Abuse,2
10273,False Arrest,4
10273,Illegal Search,5
10273,Operation/Personnel Violations,2
10273,Use Of Force,6
10284,Domestic,1
10284,False Arrest,1
10284,Illegal Search,2
10284,Operation/Personnel Violations,1
10284,Traffic,1
10284,Use Of Force,1
10332,Domestic,1
10332,False Arrest,4
10332,Illegal Search,4
10332,Operation/Personnel Violations,6
10332,Traffic,1
10332,Use Of Force,7
10332,Verbal Abuse,1
10371,Bribery / Official Corruption,1
10371,Operation/Personnel Violations,5
10371,Use Of Force,3
10371,Verbal Abuse,1
10445,Operation/Personnel Violations,6
10468,Conduct Unbecoming (Off-Duty),1
10468,False Arrest,1
10468,Illegal Search,2
10468,Verbal Abuse,1
10654,Domestic,1
10654,False Arrest,3
10654,Illegal Search,2
10654,Lockup Procedures,1
10654,Operation/Personnel Violations,1
10654,Verbal Abuse,1
10719,Illegal Search,1
10719,Lockup Procedures,1
10719,Use Of Force,2
10809,Conduct Unbecoming (Off-Duty),3
10809,Domestic,7
10809,Drug / Alcohol Abuse,1
10809,Illegal Search,1
10809,Lockup Procedures,1
10809,Operation/Personnel Violations,21
10809,Traffic,1
10809,Use Of Force,3
10809,Verbal Abuse,4
10873,Conduct Unbecoming (Off-Duty),1
10873,Lockup Procedures,2
10873,Operation/Personnel Violations,2
10960,False Arrest,2
10960,Illegal Search,2
10960,Operation/Personnel Violations,1
10960,Use Of Force,1
11007,False Arrest,3
11007,Illegal Search,1
11007,Lockup Procedures,2
11007,Operation/Personnel Violations,6
11007,Supervisory Responsibilities,1
11007,Traffic,2
11007,Use Of Force,4
11007,Verbal Abuse,1
11090,Conduct Unbecoming (Off-Duty),1
11090,Domestic,1
11090,Lockup Procedures,3
11090,Operation/Personnel Violations,7
11090,Use Of Force,1
11090,Verbal Abuse,1
11099,Domestic,1
11099,Illegal Search,1
11099,Operation/Personnel Violations,2
11116,Domestic,1
11116,False Arrest,1
11116,Illegal Search,2
11116,Lockup Procedures,4
11116,Operation/Personnel Violations,7
11116,Traffic,1
11116,Use Of Force,9
11190,Criminal Misconduct,2
11190,Domestic,1
11190,False Arrest,6
11190,Illegal Search,12
11190,Lockup Procedures,2
11190,Operation/Personnel Violations,13
11190,Supervisory Responsibilities,1
11190,Traffic,5
11190,Use Of Force,32
11190,Verbal Abuse,13
11257,False Arrest,3
11257,Illegal Search,2
11257,Operation/Personnel Violations,2
11257,Use Of Force,5
11360,Domestic,1
11360,Lockup Procedures,1
11360,Operation/Personnel Violations,10
11360,Use Of Force,1
11364,False Arrest,7
11364,Illegal Search,2
11364,Operation/Personnel Violations,3
11364,Use Of Force,3
11365,Criminal Misconduct,2
11365,Domestic,2
11365,False Arrest,3
11365,Illegal Search,9
11365,Lockup Procedures,3
11365,Operation/Personnel Violations,10
11365,Traffic,2
11365,Use Of Force,30
11365,Verbal Abuse,4
11384,False Arrest,1
11384,Illegal Search,2
11384,Lockup Procedures,1
11384,Operation/Personnel Violations,10
11384,Supervisory Responsibilities,2
11384,Traffic,1
11384,Use Of Force,6
11384,Verbal Abuse,1
11400,Criminal Misconduct,1
11400,False Arrest,4
11400,Illegal Search,4
11400,Lockup Procedures,2
11400,Operation/Personnel Violations,4
11400,Traffic,2
11400,Use Of Force,8
11448,Lockup Procedures,2
11448,Operation/Personnel Violations,1
11448,Use Of Force,1
11464,Criminal Misconduct,2
11464,Lockup Procedures,1
11464,Operation/Personnel Violations,4
11540,Illegal Search,2
11540,Lockup Procedures,1
11540,Use Of Force,4
11540,Verbal Abuse,1
11689,Lockup Procedures,2
11689,Operation/Personnel Violations,1
11689,Use Of Force,1
11692,Conduct Unbecoming (Off-Duty),1
11692,Domestic,1
11692,Illegal Search,1
11692,Lockup Procedures,2
11692,Operation/Personnel Violations,1
11692,Use Of Force,1
11808,Illegal Search,5
11808,Money / Property,1
11808,Use Of Force,1
11847,Criminal Misconduct,1
11847,False Arrest,4
11847,Illegal Search,11
11847,Lockup Procedures,2
11847,Operation/Personnel Violations,6
11847,Use Of Force,11
11855,Conduct Unbecoming (Off-Duty),1
11855,Domestic,3
11855,False Arrest,1
11855,Illegal Search,9
11855,Lockup Procedures,7
11855,Operation/Personnel Violations,8
11855,Supervisory Responsibilities,1
11855,Traffic,5
11855,Use Of Force,10
11855,Verbal Abuse,1
11898,False Arrest,2
11898,Illegal Search,3
11898,Lockup Procedures,1
11898,Operation/Personnel Violations,2
11898,Use Of Force,5
12043,Lockup Procedures,1
12043,Operation/Personnel Violations,6
12043,Use Of Force,5
12043,Verbal Abuse,1
12045,Illegal Search,3
12045,Lockup Procedures,1
12045,Money / Property,1
12045,Operation/Personnel Violations,3
12045,Use Of Force,3
12049,Criminal Misconduct,1
12049,Illegal Search,2
12049,Use Of Force,2
12057,False Arrest,2
12057,Illegal Search,2
12057,Lockup Procedures,1
12057,Operation/Personnel Violations,1
12057,Use Of Force,1
12059,False Arrest,3
12059,Illegal Search,3
12059,Lockup Procedures,4
12059,Operation/Personnel Violations,6
12059,Use Of Force,5
12059,Verbal Abuse,1
12088,False Arrest,2
12088,Illegal Search,1
12088,Lockup Procedures,1
12088,Operation/Personnel Violations,1
12088,Verbal Abuse,1
12159,Conduct Unbecoming (Off-Duty),1
12159,Criminal Misconduct,1
12159,Domestic,1
12159,False Arrest,5
12159,Illegal Search,21
12159,Lockup Procedures,2
12159,Operation/Personnel Violations,12
12159,Supervisory Responsibilities,2
12159,Traffic,1
12159,Use Of Force,11
12159,Verbal Abuse,3
12181,Illegal Search,2
12181,Lockup Procedures,1
12181,Money / Property,1
12181,Operation/Personnel Violations,1
12181,Use Of Force,4
12391,Conduct Unbecoming (Off-Duty),1
12391,Domestic,4
12391,False Arrest,1
12391,Illegal Search,4
12391,Operation/Personnel Violations,15
12391,Traffic,2
12391,Use Of Force,3
12391,Verbal Abuse,2
12495,Bribery / Official Corruption,1
12495,Conduct Unbecoming (Off-Duty),1
12495,Criminal Misconduct,1
12495,False Arrest,4
12495,Illegal Search,6
12495,Lockup Procedures,2
12495,Operation/Personnel Violations,6
12495,Traffic,1
12495,Use Of Force,7
12529,Domestic,1
12529,False Arrest,1
12529,Operation/Personnel Violations,8
12529,Traffic,1
12529,Use Of Force,2
12571,Illegal Search,1
12571,Operation/Personnel Violations,4
12630,Domestic,1
12630,Illegal Search,4
12630,Lockup Procedures,1
12630,Operation/Personnel Violations,2
12630,Use Of Force,2
12634,Conduct Unbecoming (Off-Duty),2
12634,Lockup Procedures,2
12634,Operation/Personnel Violations,21
12634,Traffic,1
12634,Use Of Force,1
12634,Verbal Abuse,2
12667,Bribery / Official Corruption,1
12667,False Arrest,2
12667,Illegal Search,4
12667,Operation/Personnel Violations,5
12667,Use Of Force,5
12679,Domestic,2
12679,False Arrest,2
12679,Illegal Search,7
12679,Lockup Procedures,2
12679,Operation/Personnel Violations,3
12679,Traffic,2
12679,Use Of Force,5
12750,Illegal Search,3
12750,Lockup Procedures,1
12750,Traffic,1
12750,Verbal Abuse,1
12804,False Arrest,2
12804,Illegal Search,1
12804,Operation/Personnel Violations,1
12804,Traffic,1
12804,Use Of Force,1
12804,Verbal Abuse,1
13114,Conduct Unbecoming (Off-Duty),1
13114,False Arrest,1
13114,Money / Property,1
13114,Operation/Personnel Violations,1
13114,Use Of Force,1
13234,False Arrest,1
13234,Illegal Search,1
13234,Lockup Procedures,1
13234,Operation/Personnel Violations,1
13234,Traffic,1
13234,Use Of Force,2
13256,False Arrest,3
13256,Illegal Search,3
13256,Lockup Procedures,2
13256,Operation/Personnel Violations,6
13256,Supervisory Responsibilities,1
13256,Traffic,1
13256,Use Of Force,6
13256,Verbal Abuse,1
13273,Conduct Unbecoming (Off-Duty),2
13273,Criminal Misconduct,2
13273,Domestic,1
13273,False Arrest,2
13273,Illegal Search,14
13273,Lockup Procedures,2
13273,Money / Property,1
13273,Operation/Personnel Violations,7
13273,Use Of Force,10
13582,Conduct Unbecoming (Off-Duty),1
13582,Illegal Search,1
13582,Lockup Procedures,1
13582,Operation/Personnel Violations,23
13582,Traffic,1
13582,Use Of Force,2
13582,Verbal Abuse,2
13873,False Arrest,1
13873,Illegal Search,4
13873,Lockup Procedures,1
13873,Operation/Personnel Violations,2
13873,Traffic,1
13873,Use Of Force,12
13873,Verbal Abuse,1
13881,Conduct Unbecoming (Off-Duty),1
13881,Criminal Misconduct,1
13881,Illegal Search,1
13881,Lockup Procedures,4
13881,Operation/Personnel Violations,9
13881,Supervisory Responsibilities,1
13881,Traffic,1
13881,Use Of Force,7
13881,Verbal Abuse,3
13937,Bribery / Official Corruption,1
13937,Domestic,2
13937,False Arrest,12
13937,Illegal Search,8
13937,Lockup Procedures,12
13937,Operation/Personnel Violations,3
13937,Traffic,3
13937,Use Of Force,20
13940,Domestic,1
13940,False Arrest,3
13940,Illegal Search,6
13940,Operation/Personnel Violations,2
13940,Use Of Force,1
14089,False Arrest,1
14089,Illegal Search,6
14089,Lockup Procedures,1
14089,Operation/Personnel Violations,10
14089,Traffic,1
14089,Use Of Force,8
14089,Verbal Abuse,8
14098,Conduct Unbecoming (Off-Duty),8
14098,Criminal Misconduct,1
14098,Domestic,6
14098,False Arrest,1
14098,Lockup Procedures,3
14098,Operation/Personnel Violations,20
14098,Traffic,4
14098,Use Of Force,3
14098,Verbal Abuse,1
14169,Domestic,1
14169,False Arrest,1
14169,Illegal Search,8
14169,Lockup Procedures,1
14169,Operation/Personnel Violations,7
14169,Traffic,1
14169,Unknown,1
14169,Use Of Force,5
14169,Verbal Abuse,1
14183,False Arrest,1
14183,Illegal Search,1
14183,Lockup Procedures,2
14183,Use Of Force,1
14400,Bribery / Official Corruption,1
14400,Domestic,1
14400,False Arrest,4
14400,Illegal Search,1
14400,Lockup Procedures,1
14400,Operation/Personnel Violations,5
14400,Traffic,1
14400,Use Of Force,8
14400,Verbal Abuse,1
14409,False Arrest,2
14409,Illegal Search,3
14409,Operation/Personnel Violations,1
14409,Racial Profiling,1
14442,Criminal Misconduct,1
14442,Domestic,3
14442,False Arrest,4
14442,Illegal Search,16
14442,Lockup Procedures,6
14442,Operation/Personnel Violations,5
14442,Use Of Force,19
14442,Verbal Abuse,2
14479,Criminal Misconduct,1
14479,False Arrest,1
14479,Illegal Search,2
14479,Money / Property,1
14479,Traffic,2
14479,Use Of Force,4
14674,False Arrest,2
14674,Illegal Search,1
14674,Lockup Procedures,2
14674,Operation/Personnel Violations,3
14674,Use Of Force,3
14897,Illegal Search,5
14897,Lockup Procedures,2
14897,Operation/Personnel Violations,6
14897,Supervisory Responsibilities,1
14897,Traffic,1
14897,Verbal Abuse,1
14939,Domestic,1
14939,Operation/Personnel Violations,6
14939,Traffic,2
14939,Use Of Force,7
14939,Verbal Abuse,1
14969,Bribery / Official Corruption,1
14969,Domestic,2
14969,False Arrest,5
14969,Illegal Search,4
14969,Lockup Procedures,3
14969,Operation/Personnel Violations,8
14969,Traffic,2
14969,Use Of Force,10
15029,False Arrest,1
15029,Illegal Search,1
15029,Use Of Force,1
15228,Conduct Unbecoming (Off-Duty),3
15228,Domestic,2
15228,Illegal Search,6
15228,Lockup Procedures,6
15228,Operation/Personnel Violations,37
15228,Traffic,4
15228,Use Of Force,16
15228,Verbal Abuse,2
15359,False Arrest,2
15359,Illegal Search,2
15359,Lockup Procedures,2
15359,Operation/Personnel Violations,2
15359,Use Of Force,2
15776,Bribery / Official Corruption,1
15776,False Arrest,2
15776,Illegal Search,6
15776,Operation/Personnel Violations,3
15776,Use Of Force,2
15776,Verbal Abuse,1
15778,Domestic,3
15778,False Arrest,1
15778,Illegal Search,5
15778,Lockup Procedures,2
15778,Operation/Personnel Violations,8
15778,Traffic,1
15778,Use Of Force,6
15778,Verbal Abuse,3
15795,Criminal Misconduct,1
15795,False Arrest,2
15795,Illegal Search,8
15795,Lockup Procedures,2
15795,Operation/Personnel Violations,3
15795,Supervisory Responsibilities,1
15795,Use Of Force,5
15925,Conduct Unbecoming (Off-Duty),2
15925,Criminal Misconduct,1
15925,False Arrest,3
15925,Illegal Search,4
15925,Lockup Procedures,1
15925,Operation/Personnel Violations,1
15925,Traffic,1
15925,Use Of Force,8
16061,Domestic,1
16061,False Arrest,2
16061,Illegal Search,14
16061,Operation/Personnel Violations,5
16061,Use Of Force,4
16133,Bribery / Official Corruption,1
16133,Conduct Unbecoming (Off-Duty),1
16133,Drug / Alcohol Abuse,1
16133,False Arrest,1
16133,Illegal Search,4
16133,Lockup Procedures,2
16133,Operation/Personnel Violations,11
16133,Use Of Force,7
16133,Verbal Abuse,2
16265,Lockup Procedures,1
16265,Operation/Personnel Violations,6
16265,Traffic,2
16265,Use Of Force,2
16273,Conduct Unbecoming (Off-Duty),1
16273,Criminal Misconduct,1
16273,False Arrest,2
16273,Illegal Search,2
16273,Lockup Procedures,2
16273,Operation/Personnel Violations,8
16273,Traffic,2
16273,Use Of Force,3
16273,Verbal Abuse,1
16292,Lockup Procedures,1
16292,Operation/Personnel Violations,3
16292,Use Of Force,1
16385,Criminal Misconduct,1
16385,False Arrest,10
16385,Illegal Search,14
16385,Lockup Procedures,1
16385,Operation/Personnel Violations,12
16385,Use Of Force,21
16385,Verbal Abuse,2
16434,False Arrest,1
16434,Lockup Procedures,2
16434,Operation/Personnel Violations,1
16434,Traffic,1
16434,Use Of Force,1
16515,Conduct Unbecoming (Off-Duty),2
16515,False Arrest,2
16515,Illegal Search,9
16515,Lockup Procedures,1
16515,Operation/Personnel Violations,3
16515,Traffic,1
16515,Use Of Force,5
16515,Verbal Abuse,1
16535,Conduct Unbecoming (Off-Duty),1
16535,Illegal Search,1
16535,Money / Property,1
16535,Operation/Personnel Violations,2
16535,Use Of Force,2
16544,Domestic,1
16544,False Arrest,4
16544,Illegal Search,13
16544,Lockup Procedures,2
16544,Operation/Personnel Violations,8
16544,Traffic,1
16544,Use Of Force,1
16560,Domestic,1
16560,False Arrest,3
16560,Illegal Search,1
16560,Operation/Personnel Violations,6
16560,Use Of Force,2
16606,Domestic,1
16606,False Arrest,1
16606,Illegal Search,1
16606,Lockup Procedures,1
16606,Operation/Personnel Violations,17
16606,Traffic,3
16606,Use Of Force,5
16664,False Arrest,1
16664,Illegal Search,1
16664,Operation/Personnel Violations,1
16664,Use Of Force,2
16733,Criminal Misconduct,1
16733,Domestic,1
16733,Illegal Search,1
16733,Operation/Personnel Violations,10
16733,Racial Profiling,1
16733,Traffic,1
16733,Use Of Force,6
16920,False Arrest,3
16920,Illegal Search,4
16920,Operation/Personnel Violations,5
17023,Criminal Misconduct,1
17023,Illegal Search,2
17023,Operation/Personnel Violations,7
17023,Supervisory Responsibilities,1
17023,Use Of Force,2
17077,Criminal Misconduct,1
17077,Domestic,1
17077,False Arrest,2
17077,Illegal Search,3
17077,Operation/Personnel Violations,5
17077,Use Of Force,5
17077,Verbal Abuse,1
17128,Criminal Misconduct,1
17128,Domestic,1
17128,Illegal Search,5
17128,Operation/Personnel Violations,9
17128,Use Of Force,3
17128,Verbal Abuse,1
17163,Illegal Search,1
17163,Operation/Personnel Violations,3
17163,Traffic,1
17217,False Arrest,3
17217,Illegal Search,9
17217,Lockup Procedures,1
17217,Operation/Personnel Violations,2
17217,Use Of Force,4
17346,False Arrest,1
17346,Illegal Search,2
17346,Lockup Procedures,1
17346,Operation/Personnel Violations,2
17346,Use Of Force,6
17372,Conduct Unbecoming (Off-Duty),1
17372,Domestic,4
17372,Drug / Alcohol Abuse,1
17372,False Arrest,1
17372,Illegal Search,19
17372,Operation/Personnel Violations,18
17372,Supervisory Responsibilities,1
17372,Traffic,4
17372,Use Of Force,21
17372,Verbal Abuse,19
17442,Domestic,2
17442,False Arrest,1
17442,Illegal Search,1
17442,Operation/Personnel Violations,15
17442,Traffic,4
17442,Use Of Force,4
17442,Verbal Abuse,6
17548,False Arrest,2
17548,Illegal Search,10
17548,Lockup Procedures,2
17548,Money / Property,2
17548,Operation/Personnel Violations,2
17548,Use Of Force,5
17548,Verbal Abuse,2
17613,Bribery / Official Corruption,2
17613,False Arrest,6
17613,Illegal Search,23
17613,Lockup Procedures,3
17613,Money / Property,1
17613,Operation/Personnel Violations,10
17613,Traffic,3
17613,Use Of Force,4
17616,False Arrest,1
17616,Operation/Personnel Violations,1
17616,Traffic,1
17616,Use Of Force,1
17647,Conduct Unbecoming (Off-Duty),1
17647,Domestic,1
17647,False Arrest,10
17647,Illegal Search,22
17647,Lockup Procedures,4
17647,Operation/Personnel Violations,5
17647,Use Of Force,24
17647,Verbal Abuse,4
17830,Conduct Unbecoming (Off-Duty),1
17830,Criminal Misconduct,2
17830,Domestic,6
17830,False Arrest,3
17830,Illegal Search,4
17830,Lockup Procedures,4
17830,Operation/Personnel Violations,9
17830,Traffic,1
17830,Use Of Force,7
17830,Verbal Abuse,5
17904,Drug / Alcohol Abuse,1
17904,Illegal Search,2
17904,Operation/Personnel Violations,10
17904,Traffic,3
17904,Use Of Force,2
18023,Conduct Unbecoming (Off-Duty),4
18023,Criminal Misconduct,1
18023,False Arrest,1
18023,Illegal Search,5
18023,Lockup Procedures,1
18023,Operation/Personnel Violations,4
18023,Supervisory Responsibilities,1
18023,Traffic,1
18023,Use Of Force,5
18023,Verbal Abuse,1
18266,Criminal Misconduct,3
18266,False Arrest,3
18266,Illegal Search,24
18266,Lockup Procedures,2
18266,Money / Property,2
18266,Operation/Personnel Violations,15
18266,Traffic,2
18266,Use Of Force,8
18266,Verbal Abuse,2
18571,False Arrest,1
18571,Illegal Search,5
18571,Lockup Procedures,3
18571,Operation/Personnel Violations,2
18571,Use Of Force,8
18644,Domestic,2
18644,Illegal Search,5
18644,Lockup Procedures,2
18644,Operation/Personnel Violations,9
18644,Supervisory Responsibilities,2
18644,Use Of Force,6
18644,Verbal Abuse,2
18711,False Arrest,6
18711,Illegal Search,5
18711,Lockup Procedures,2
18711,Use Of Force,2
18711,Verbal Abuse,1
18872,Conduct Unbecoming (Off-Duty),1
18872,False Arrest,1
18872,Illegal Search,5
18872,Operation/Personnel Violations,7
18872,Use Of Force,8
18872,Verbal Abuse,2
19005,False Arrest,5
19005,Illegal Search,7
19005,Money / Property,1
19005,Operation/Personnel Violations,1
19005,Use Of Force,3
19519,Bribery / Official Corruption,1
19519,Domestic,1
19519,False Arrest,1
19519,Illegal Search,4
19519,Lockup Procedures,1
19519,Operation/Personnel Violations,8
19519,Use Of Force,1
19549,False Arrest,2
19549,Illegal Search,3
19549,Lockup Procedures,2
19549,Medical,1
19549,Operation/Personnel Violations,4
19549,Traffic,3
19549,Use Of Force,3
19549,Verbal Abuse,3
19671,Conduct Unbecoming (Off-Duty),1
19671,False Arrest,3
19671,Illegal Search,4
19671,Lockup Procedures,1
19671,Money / Property,1
19671,Operation/Personnel Violations,8
19671,Supervisory Responsibilities,1
19671,Use Of Force,3
19714,Conduct Unbecoming (Off-Duty),1
19714,Domestic,3
19714,Drug / Alcohol Abuse,1
19714,Illegal Search,1
19714,Operation/Personnel Violations,3
19714,Use Of Force,5
19785,Illegal Search,9
19785,Lockup Procedures,1
19785,Operation/Personnel Violations,6
19785,Supervisory Responsibilities,1
19785,Use Of Force,3
19785,Verbal Abuse,1
19798,Conduct Unbecoming (Off-Duty),1
19798,False Arrest,1
19798,Operation/Personnel Violations,9
19798,Use Of Force,3
19829,Conduct Unbecoming (Off-Duty),1
19829,Domestic,1
19829,False Arrest,1
19829,Illegal Search,8
19829,Operation/Personnel Violations,6
19829,Traffic,1
19829,Use Of Force,5
19835,Conduct Unbecoming (Off-Duty),1
19835,Domestic,1
19835,False Arrest,1
19835,Illegal Search,2
19835,Lockup Procedures,3
19835,Traffic,2
19835,Use Of Force,8
19835,Verbal Abuse,2
19858,Conduct Unbecoming (Off-Duty),6
19858,Criminal Misconduct,1
19858,False Arrest,1
19858,Lockup Procedures,3
19858,Operation/Personnel Violations,13
19858,Traffic,3
19858,Use Of Force,7
19858,Verbal Abuse,5
19941,False Arrest,2
19941,Illegal Search,1
19941,Lockup Procedures,1
19941,Money / Property,1
19941,Use Of Force,2
19969,False Arrest,2
19969,Operation/Personnel Violations,2
20035,False Arrest,1
20035,Illegal Search,2
20035,Lockup Procedures,1
20035,Operation/Personnel Violations,4
20035,Traffic,1
20035,Use Of Force,3
20035,Verbal Abuse,1
20038,Domestic,1
20038,False Arrest,4
20038,Illegal Search,15
20038,Lockup Procedures,1
20038,Operation/Personnel Violations,6
20038,Supervisory Responsibilities,1
20038,Traffic,1
20038,Use Of Force,9
20057,False Arrest,5
20057,Illegal Search,16
20057,Lockup Procedures,4
20057,Operation/Personnel Violations,1
20057,Traffic,2
20057,Use Of Force,5
20057,Verbal Abuse,1
20104,False Arrest,3
20104,Illegal Search,1
20104,Lockup Procedures,2
20104,Operation/Personnel Violations,4
20104,Use Of Force,3
20177,Bribery / Official Corruption,1
20177,False Arrest,2
20177,Illegal Search,2
20177,Lockup Procedures,1
20177,Operation/Personnel Violations,2
20177,Use Of Force,2
20187,Domestic,1
20187,Drug / Alcohol Abuse,1
20187,Lockup Procedures,1
20187,Operation/Personnel Violations,9
20187,Supervisory Responsibilities,2
20187,Traffic,1
20187,Use Of Force,9
20196,Conduct Unbecoming (Off-Duty),1
20196,False Arrest,2
20196,Illegal Search,5
20196,Operation/Personnel Violations,6
20196,Use Of Force,7
20196,Verbal Abuse,1
20273,False Arrest,2
20273,Illegal Search,4
20273,Operation/Personnel Violations,1
20273,Use Of Force,5
20273,Verbal Abuse,1
20276,Domestic,1
20276,Illegal Search,2
20276,Operation/Personnel Violations,5
20276,Use Of Force,6
20495,Conduct Unbecoming (Off-Duty),1
20495,False Arrest,2
20495,Illegal Search,3
20495,Lockup Procedures,3
20495,Operation/Personnel Violations,15
20495,Supervisory Responsibilities,4
20495,Use Of Force,8
20567,False Arrest,2
20567,Illegal Search,1
20567,Operation/Personnel Violations,1
20567,Use Of Force,2
20658,Conduct Unbecoming (Off-Duty),1
20658,Criminal Misconduct,1
20658,Domestic,1
20658,False Arrest,2
20658,Illegal Search,2
20658,Operation/Personnel Violations,10
20658,Use Of Force,6
20733,Illegal Search,1
20733,Operation/Personnel Violations,1
20733,Use Of Force,3
20738,False Arrest,2
20738,Illegal Search,2
20738,Lockup Procedures,2
20738,Operation/Personnel Violations,1
20738,Use Of Force,1
21124,Bribery / Official Corruption,1
21124,False Arrest,4
21124,Illegal Search,22
21124,Lockup Procedures,5
21124,Operation/Personnel Violations,12
21124,Supervisory Responsibilities,1
21124,Use Of Force,10
21124,Verbal Abuse,2
21138,Conduct Unbecoming (Off-Duty),1
21138,False Arrest,1
21138,Illegal Search,4
21138,Lockup Procedures,1
21138,Operation/Personnel Violations,2
21138,Use Of Force,2
21214,False Arrest,1
21214,Illegal Search,1
21214,Operation/Personnel Violations,3
21325,Domestic,1
21325,False Arrest,5
21325,Illegal Search,14
21325,Operation/Personnel Violations,6
21325,Traffic,1
21325,Use Of Force,6
21325,Verbal Abuse,1
21431,Bribery / Official Corruption,1
21431,Conduct Unbecoming (Off-Duty),1
21431,False Arrest,1
21431,Illegal Search,2
21431,Lockup Procedures,6
21431,Operation/Personnel Violations,2
21431,Traffic,1
21431,Use Of Force,6
21431,Verbal Abuse,2
