8.025116473436355591e-02
2.800066396594047546e-02
1.074699014425277710e-01
1.564243396124289821e-22
5.929120234213769436e-04
4.777748510241508484e-02
1.213549263775348663e-02
5.241878330707550049e-02
3.150434792041778564e-02
6.577105075120925903e-02
3.670015186071395874e-02
1.645336300134658813e-02
1.152415527030825615e-03
9.546393156051635742e-02
1.341645111097022891e-04
2.433767355978488922e-02
4.030846059322357178e-03
1.103869290091097355e-03
7.610071916133165359e-04
3.321787808090448380e-03
1.756460871547460556e-03
6.449366919696331024e-03
5.019410513341426849e-03
4.963579704053699970e-04
1.679182425141334534e-02
6.240562349557876587e-02
5.447942763566970825e-03
1.158685088157653809e-01
5.320574156939983368e-03
2.322360873222351074e-03
6.992247654125094414e-04
4.136073216795921326e-02
1.519444398581981659e-03
8.790804073214530945e-03
7.680465281009674072e-02
2.794247878210502546e-23
1.689028979763441067e-23
5.548410262838742510e-23
4.758282131459583672e-23
1.292062733773102222e-23
3.004718925951863075e-24
5.385138839483261108e-02
1.269845515489578247e-01
8.349145203828811646e-02
1.021623462438583374e-01
4.378036344558037826e-23
1.212724298238754272e-02
8.959102630615234375e-02
3.655121475458145142e-02
1.938648372888565063e-01
6.713242083787918091e-02
1.897046864032745361e-01
6.146541237831115723e-01
2.002324350178241730e-02
1.348826196044683456e-02
1.660635322332382202e-01
3.888353239744901657e-03
5.903784930706024170e-02
2.275969274342060089e-02
1.120789907872676849e-02
4.862438887357711792e-03
3.890676656737923622e-03
2.910491544753313065e-03
4.659474268555641174e-02
2.000631578266620636e-02
3.890364430844783783e-03
4.523788392543792725e-02
1.885902881622314453e-01
1.010082736611366272e-01
9.449477493762969971e-02
2.301287278532981873e-02
1.267513167113065720e-02
2.281236927956342697e-03
8.254358172416687012e-02
6.456466391682624817e-03
3.473639488220214844e-02
8.004432916641235352e-02
5.276969851783796205e-23
5.016099861314449369e-23
3.633479129951686398e-23
7.820691283714209822e-24
4.344854014985183274e-23
3.739073526369674331e-23
5.015416443347930908e-02
