officer_id,avg_coaccusals,avg_years_on_force_at_incident,avg_age_at_incident,gender,avg_complaint_percentile,avg_disciplined_count,cohort_id,avg_allegation_severity,max_allegation_severity
1,2.1666666666666667,5.5,39.5,1,61.2357,0,3,4.1983333333333333,9.6
2,4.25,4.75,29.75,0,72.0378,0,2,11.8675,16.59
4,1.7142857142857143,27.428571428571427,54.42857142857143,1,49.0044,0,2,9.5157142857142857,16.59
5,11,37.5,61.5,1,74.7611,0.25,2,7.12,8.22
6,3,8.5,34.5,1,45.5641,0,3,6.7816666666666667,13.42
7,2.875,9.375,32.375,1,48.5079,0,2,9.5825,20.52
8,6,13.5,58.5,1,20.7756,0,3,7.95,9.6
9,1.3333333333333333,13.333333333333334,37.333333333333336,1,85.1604,0.33333333333333333333,3,9.37,14.73
11,2.5714285714285714,7.571428571428571,28.571428571428573,0,46.8969,0.14285714285714285714,3,8.1485714285714286,16.59
12,7.1428571428571429,20.571428571428573,41.57142857142857,1,52.3069,0.14285714285714285714,2,13.8657142857142857,17.67
13,1.9,14.4,43.4,1,48.886,0.1,3,11.224,16.59
14,2.25,10.5,39.5,0,26.1659,0,3,10.255,16.59
15,5,2,31,1,37.8663,0,3,9.6,9.6
16,3.6315789473684211,2.1578947368421053,26.157894736842106,1,97.5202,0.05263157894736842105,2,10.9938888888888889,16.59
17,1.56,13.52,44.52,1,80.0619,0.04,2,7.2312,16.59
18,2,4.2,27.2,1,40.201,0.2,2,6.504,16.59
19,1.6,5.2,55.2,1,46.1367,0,3,3.322,6.3
20,2.6666666666666667,24.666666666666668,45.666666666666664,1,21.5909,0,3,7.93,13.42
21,1.1875,8,36,0,88.7412,0.4375,3,5.450625,13.42
25,2,0,28,0,54.2662,0,3,9.6,9.6
27,4.5,15.75,52.75,1,56.3575,0,3,10.31,23.21
29,24.8333333333333333,15,38,1,31.5043,0.5,2,4.7,8.22
33,3.0666666666666667,19.6,46.6,1,65.0815,0.06666666666666666667,2,11.704,17.67
34,2.6,7.133333333333334,32.13333333333333,1,73.6158,0.06666666666666666667,2,9.438,17.67
35,2.5,2,34,0,19.8881,0,3,5.465,5.89
38,2.2307692307692308,3.6923076923076925,30.692307692307693,1,71.0214,0.07692307692307692308,3,8.0230769230769231,16.59
39,2.625,14.791666666666666,48.791666666666664,0,77.4411,0,2,8.2525,16.59
41,2.6,4.4,29.4,0,52.0003,0,3,9.632,16.59
42,2.8333333333333333,6.583333333333333,40.583333333333336,1,74.2425,0,2,8.8741666666666667,16.59
43,1,23,50,1,35.8526,1,3,5.04,5.04
44,2.65,5.45,31.45,1,80.7573,0,2,11.2555,16.59
45,1,1,32,1,92.6287,0.5,3,1.14,1.14
47,1.7142857142857143,6.428571428571429,33.42857142857143,1,49.2033,0.14285714285714285714,3,6.5257142857142857,14.73
48,3,11.444444444444445,39.44444444444444,0,42.2032,0.11111111111111111111,2,8.6544444444444444,16.59
49,3.8571428571428571,4.571428571428571,37.57142857142857,1,67.1277,0,2,8.9314285714285714,16.59
50,1,6,43,0,23.3999,1,3,0.64,0.64
51,1.875,6.75,34.75,1,60.9568,0,2,8.05,16.59
52,6.375,6.25,33.25,1,79.4735,0,2,9.896875,16.59
53,2,3,43,0,0,0,3,0.77,0.77
54,2.7692307692307692,7.846153846153846,40.84615384615385,1,64.7052,0.15384615384615384615,3,8.0392307692307692,16.59
56,2.8,4.3,31.3,1,90.0959,0.1,2,12.472,16.59
58,1.9722222222222222,14,40,1,93.1121,0.25,2,10.8928571428571429,20.52
59,2.2857142857142857,5.642857142857143,37.642857142857146,1,68.68,0.21428571428571428571,2,7.0007142857142857,16.59
60,4.52,6.52,30.52,1,94.0316,0,2,10.2344,16.59
61,1.875,3.625,29.625,1,54.7973,0,2,10.14,16.59
62,11.6666666666666667,2,31,0,54.1898,0,1,6.6566666666666667,9.6
64,2,4.6,27.6,1,49.1231,0,3,9.936,16.59
65,2.8709677419354839,6.67741935483871,31.677419354838708,1,93.0496,0,2,11.9061290322580645,16.59
66,1.6666666666666667,16,44,1,48.2953,0,3,4.8566666666666667,16.59
67,2.5789473684210526,10.789473684210526,48.78947368421053,0,80.0466,0,2,6.6184210526315789,16.59
69,2.9230769230769231,10.076923076923077,44.07692307692308,1,63.8455,0,2,10.6707692307692308,20.52
70,2.5,24.875,48.875,1,51.4872,0.125,3,8.25,17.67
71,1,6,45,0,16.2837,1,3,6.3,6.3
75,1.8518518518518519,5.925925925925926,33.925925925925924,1,93.061,0.03703703703703703704,2,9.0311111111111111,16.59
76,1.75,28.75,58.75,1,51.8318,0,3,11.515,16.59
77,6.2,6.4,30.4,0,38.7261,0,2,9.584,9.6
78,5.25,34.75,58.75,1,55.1104,0.125,3,7.855,13.42
79,48.75,28.5,58.5,1,48.4978,0.5,3,5.4275,7.66
80,1.6666666666666667,3.7777777777777777,34.77777777777778,1,82.6411,0.33333333333333333333,2,10.69,20.52
81,5.4444444444444444,2.6666666666666665,26.666666666666668,1,65.8209,0,2,12.2022222222222222,16.59
82,168,5,30,0,54.2843,0,3,7.66,7.66
83,4.5,4,26,1,38.6573,0,2,12.8716666666666667,16.59
87,5.25,13.75,40.75,0,24.8475,0,2,9.5725,16.59
88,4.2,21.4,45.4,1,54.3739,0,2,12.454,16.59
89,2.8571428571428571,5.285714285714286,38.285714285714285,1,55.2137,0.28571428571428571429,3,5.62,11.37
90,2.2,34.04,56.04,1,84.4269,0.12,2,11.3648,17.67
91,2.7647058823529412,25.470588235294116,50.470588235294116,1,71.7904,0.05882352941176470588,2,8.3794117647058824,16.59
92,5.3333333333333333,6.407407407407407,30.40740740740741,1,86.3169,0.03703703703703703704,2,9.0707692307692308,17.67
93,2,8.5,44.5,1,55.5844,0,3,7.5391666666666667,16.59
94,4.8666666666666667,4.933333333333334,31.933333333333334,1,75.4614,0,2,10.5,20.52
95,2.0833333333333333,46.916666666666664,71.91666666666667,1,0,0.08333333333333333333,2,7.7425,16.59
96,1.7272727272727273,12.727272727272727,35.72727272727273,0,53.0759,0.36363636363636363636,2,6.3,6.3
97,1,32.5,59.5,1,51.347,0.5,3,6.3,6.3
100,2.8333333333333333,13.666666666666666,51.666666666666664,1,72.7858,0.66666666666666666667,3,6.13,8.22
105,2.7333333333333333,15.533333333333333,42.53333333333333,1,62.7611,0.13333333333333333333,2,7.6326666666666667,23.21
107,3.3333333333333333,1.3333333333333333,25.333333333333332,1,93.0725,0,3,6.6433333333333333,9.6
108,2,4,34,0,45.7682,0.33333333333333333333,3,6.33,9.6
109,2.5,7,39,1,93.0269,0,3,7.935,14.73
110,2,23.375,52.375,1,71.4392,0.5,2,7.075,16.59
111,6.1176470588235294,6.882352941176471,41.88235294117647,0,78.6431,0.11764705882352941176,2,9.3864705882352941,15.51
112,1.6666666666666667,2,35,1,54.941,0,3,9.11,14.73
113,21,12.1,43.1,0,49.8461,0,3,7.063,16.59
114,2.4090909090909091,8.772727272727273,38.77272727272727,0,77.8503,0.13636363636363636364,2,7.0972727272727273,16.59
115,2.4615384615384615,4.6923076923076925,40.69230769230769,1,87.8644,0,2,9.0776923076923077,16.59
116,2.75,1.75,31.75,1,69.1452,0.25,3,4.8025,11.37
117,1.8888888888888889,13.555555555555555,38.55555555555556,1,72.4896,0.27777777777777777778,2,7.2944444444444444,16.59
118,2.8571428571428571,6.642857142857143,52.642857142857146,1,73.0236,0.07142857142857142857,2,8.8835714285714286,16.59
119,2.6666666666666667,8.6,50.6,1,75.3146,0,2,8.868,17.67
122,1.6666666666666667,14.166666666666666,47.166666666666664,1,58.54,0.5,3,7.805,16.59
124,10.4705882352941176,14,42,1,62.0152,0.17647058823529411765,2,6.9764705882352941,20.52
126,2.3333333333333333,25.666666666666668,47.666666666666664,1,36.4852,0,3,9.73,16.59
127,6.6,14.622222222222222,50.62222222222222,1,93.2386,0.11111111111111111111,2,7.6442222222222222,42.38
128,2.40625,8.1875,42.1875,1,91.5403,0.03125,2,6.1503225806451613,16.59
129,7,6.285714285714286,30.285714285714285,1,59.2551,0,1,6.8085714285714286,14.73
130,2.6842105263157895,22.526315789473685,49.526315789473685,1,71.4838,0.05263157894736842105,2,7.8810526315789474,16.59
132,1.5,-3,22,1,60.5021,0,3,7.26,8.22
133,2,29.25,58.25,0,41.8232,0,3,8.0625,16.59
134,2.1666666666666667,14.583333333333334,52.583333333333336,0,65.4427,0.33333333333333333333,3,8.1166666666666667,20.52
135,3.3636363636363636,8.363636363636363,39.36363636363637,1,74.6437,0.09090909090909090909,2,10.2827272727272727,16.59
137,5,9.5,36.5,1,31.0297,0,2,9.4483333333333333,16.59
138,5.0833333333333333,7.916666666666667,36.916666666666664,1,56.6811,0,2,8.2141666666666667,17.67
139,3,36,59,1,25.0371,0,3,3.18,3.18
140,1.8461538461538462,8.461538461538462,32.46153846153846,1,53.8726,0,3,6.8730769230769231,14.73
141,3.5,27,49,1,30.119,0,3,7.665,8.22
142,3,3.5714285714285716,28.571428571428573,1,82.6411,0,2,9.9942857142857143,14.73
143,3.0666666666666667,5.533333333333333,37.53333333333333,0,74.6819,0.06666666666666666667,2,7.342,20.52
144,2.3333333333333333,7.333333333333333,31.333333333333332,0,32.1845,0.33333333333333333333,3,10.3633333333333333,13.42
145,1.5,19.5,42.5,1,45.202,0.5,3,14.37,20.52
146,1.5,31,59,1,29.6429,0,3,11.51,13.42
147,3.4444444444444444,6,32,1,44.3697,0.11111111111111111111,2,10.8022222222222222,16.59
148,3.75,16.5,43.5,1,27.251,0,3,21.4525,42.38
149,2.8571428571428571,3.7142857142857144,28.714285714285715,0,74.5252,0.28571428571428571429,2,7.6514285714285714,13.42
151,1.6666666666666667,1.6666666666666667,37.666666666666664,1,25.6467,0,3,7.3933333333333333,8.22
152,1.8709677419354839,10.258064516129032,34.25806451612903,1,88.2389,0.09677419354838709677,2,7.792258064516129,16.59
154,1,26,53,1,0,0,3,6.3,6.3
155,2,21.5,51.5,1,24.8464,0,3,11.445,16.59
156,2.875,9.625,32.625,1,90.7378,0.09375,2,9.4421875,20.52
157,1.625,9.25,42.25,0,80.7229,0.04166666666666666667,2,6.9520833333333333,16.59
160,1.9166666666666667,7.166666666666667,33.166666666666664,1,63.1615,0.25,3,7.4891666666666667,16.59
161,2,6.25,37.25,1,35.9711,0,2,15.5875,42.38
164,2.2727272727272727,10.545454545454545,33.54545454545455,0,48.1411,0,3,9.3618181818181818,17.67
167,2.5,22.5,53.5,1,54.0872,0.5,3,13.615,17.67
168,4.5,11,39,1,45.1645,0,2,9.828,16.59
169,5.6,6.8,30.8,1,46.4598,0.2,2,12.25,16.59
170,3.25,7.75,31.75,1,65.8477,0,1,12.0475,16.59
171,2.6666666666666667,10,40,1,26.2772,0,3,4.1833333333333333,5.89
172,2,4,43,1,0,0,3,0.77,0.77
174,1,1,31,0,43.9163,0,3,7.11,7.11
176,2,1.5,26.5,1,67.059,0,3,0.77,0.77
178,1.9210526315789474,15.131578947368421,42.13157894736842,1,90.1792,0.10526315789473684211,2,9.0681578947368421,20.52
181,2.6,6.2,37.2,1,58.9928,0,2,9.49,16.59
182,2.3333333333333333,8,46,1,62.0458,0,2,14.0977777777777778,42.38
183,2.6315789473684211,5.105263157894737,31.105263157894736,0,85.782,0.05263157894736842105,1,8.3668421052631579,16.59
184,5,12.5,50.5,1,22.7352,0,2,13.635,17.67
186,2.6666666666666667,14.666666666666666,47.666666666666664,0,31.7145,0.16666666666666666667,3,6.195,16.59
187,2,2.4,34.4,1,87.788,0,2,4.72,20.52
188,1.75,4,29,0,36.8614,0,3,7.2025,17.67
190,2.45,10.95,45.95,1,76.7812,0.1,2,7.1668421052631579,16.59
191,2.5714285714285714,12.761904761904763,38.76190476190476,1,91.9684,0.11904761904761904762,2,8.7026190476190476,16.59
192,1.9411764705882353,3.823529411764706,27.823529411764707,0,84.1606,0.11764705882352941176,2,9.7066666666666667,17.67
193,2.3333333333333333,3,31,0,73.1573,0,3,8.5366666666666667,13.42
195,3,5.666666666666667,46.666666666666664,0,23.6406,0,3,13.19,16.59
196,2.4166666666666667,20.333333333333332,49.333333333333336,1,55.7722,0,3,10.3233333333333333,16.59
197,1.3333333333333333,14.38888888888889,39.388888888888886,1,66.7734,0.11111111111111111111,2,4.2377777777777778,16.59
198,2.5238095238095238,12.714285714285714,36.714285714285715,1,70.0126,0.04761904761904761905,2,8.4342857142857143,16.59
199,1.3703703703703704,9.592592592592593,44.592592592592595,0,79.3804,0.48148148148148148148,3,6.4977777777777778,15
200,16.4375,27.75,48.75,1,63.8865,0.1875,3,9.505625,17.67
201,2,12.5,42.5,1,49.1458,0.25,3,6.6975,13.42
202,2,2.5,25.5,0,49.9561,0,3,7.41,13.42
203,4.6666666666666667,12.666666666666666,36.666666666666664,1,66.1075,0,1,10.8041176470588235,17.67
204,2.625,8.25,32.25,1,42.9177,0,2,8.37625,16.59
205,1.5,6,38,0,18.4785,0,3,3.68,6.3
208,2.0769230769230769,4.384615384615385,37.38461538461539,1,74.2157,0,2,7.7938461538461538,16.59
209,3.2727272727272727,4.363636363636363,27.363636363636363,1,87.8453,0,2,8.2990909090909091,16.59
210,2.1666666666666667,6.833333333333333,32.833333333333336,1,62.1069,0,2,11.6133333333333333,16.59
211,2.8333333333333333,5,40,1,72.9319,0,2,10.545,16.59
213,1.5555555555555556,6,42,0,53.0778,0,3,7.4444444444444444,15
214,5,12.5,43.5,1,26.3155,0.5,3,11.985,17.67
215,2,22,58,1,24.9206,1,3,13.42,13.42
216,2.6,6.45,43.45,1,79.2289,0,2,8.115,16.59
218,2,15.615384615384615,40.61538461538461,1,57.7818,0.30769230769230769231,2,7.1284615384615385,16.59
220,9,27.666666666666668,49.666666666666664,1,69.9834,0.11111111111111111111,3,7.0027777777777778,16.59
222,2.8,4.2,29.2,1,57.2886,0,2,7.916,14.73
223,1.5555555555555556,6,37,0,58.1907,0.22222222222222222222,3,9.4111111111111111,19.97
225,1.9565217391304348,17.91304347826087,44.91304347826087,1,81.5603,0.13043478260869565217,2,5.0608695652173913,13.42
229,2,5.117647058823529,32.11764705882353,1,76.8675,0.05882352941176470588,2,9.96,42.38
230,5.6666666666666667,3.6666666666666665,31.666666666666668,1,47.2584,0.16666666666666666667,2,11.005,16.59
232,4,23.555555555555557,44.55555555555556,1,42.1513,0,2,11.5844444444444444,17.67
233,3.25,4.833333333333333,28.833333333333332,1,69.5808,0,2,7.8808333333333333,16.59
235,27.5714285714285714,13.428571428571429,40.42857142857143,1,40.9664,0,2,11.1971428571428571,16.59
237,1.5263157894736842,6.684210526315789,39.68421052631579,0,87.0182,0.05263157894736842105,2,10.3847368421052632,16.59
238,4.2,9.333333333333334,43.333333333333336,1,61.1517,0,1,11.002,16.59
239,3.1428571428571429,26.428571428571427,50.42857142857143,1,49.8055,0,2,9.0285714285714286,16.59
241,1.7931034482758621,6.896551724137931,35.89655172413793,1,88.9381,0.20689655172413793103,2,7.21,16.59
242,3.2,3.933333333333333,29.933333333333334,1,93.6533,0.06666666666666666667,2,7.7606666666666667,16.59
243,2.5833333333333333,11.5,40.5,1,76.4014,0.08333333333333333333,2,11.0578260869565217,16.59
244,2.1111111111111111,5.222222222222222,36.22222222222222,0,79.164,0,3,6.35,15.51
245,1.6296296296296296,2.8518518518518516,33.851851851851855,1,97.3278,0.14814814814814814815,2,7.9885185185185185,16.59
246,1.3333333333333333,9,33,0,49.8109,0,3,6.5916666666666667,15
247,2,3.75,30.75,0,50.9839,0,3,5.9075,9.6
248,2.1428571428571429,20.142857142857142,53.142857142857146,1,47.4745,0,3,9.3242857142857143,16.59
249,1.4166666666666667,7.416666666666667,33.416666666666664,1,74.8504,0.33333333333333333333,2,7.38,16.59
250,1.3636363636363636,9.636363636363637,32.63636363636363,1,59.7493,0.18181818181818181818,3,8.0945454545454545,16.59
251,2.5,0.5,27.5,0,43.9188,0,3,6.545,9.6
252,3.8888888888888889,7.888888888888889,33.888888888888886,1,75.3926,0.11111111111111111111,2,6.6444444444444444,16.59
254,3.6,3.2,31.2,1,83.795,0,2,8.59,13.42
255,4.2,3.6,30.6,1,72.8174,0,2,6.832,13.42
256,2.125,6.333333333333333,30.333333333333332,1,84.3109,0.16666666666666666667,2,9.5670833333333333,17.67
257,3.6875,4.75,39.75,1,70.2801,0,2,11.991875,17.67
258,11.1176470588235294,6.823529411764706,37.8235294117647,1,68.6485,0.11764705882352941176,2,11.1288235294117647,17.67
259,3.2727272727272727,13.636363636363637,37.63636363636363,1,49.9043,0.09090909090909090909,2,12.3963636363636364,23.21
260,5.0714285714285714,4.928571428571429,32.92857142857143,1,80.5128,0,2,7.7392857142857143,13.42
261,1,3,27,1,92.7357,0.5,3,3.605,6.07
262,2.7826086956521739,8.217391304347826,35.21739130434783,1,94.0201,0.04347826086956521739,2,10.6560869565217391,17.67
263,2.8181818181818182,6.409090909090909,38.40909090909091,0,90.0462,0.18181818181818181818,2,8.8881818181818182,16.59
265,2,2,33,1,21.5544,0,3,0.77,0.77
266,2,2,29,1,0,0,3,14.73,14.73
267,2,-1.5,20.5,1,35.6839,0.5,3,7.26,8.22
268,3.3333333333333333,10,38,1,22.3704,0,2,4.38,6.3
270,2.2424242424242424,9.090909090909092,43.09090909090909,1,90.3748,0.06060606060606060606,2,9.3748484848484848,16.59
271,3.6111111111111111,20.555555555555557,45.55555555555556,1,87.3782,0,2,13.3733333333333333,16.59
273,3.5,2,35,0,64.6135,0,3,5.185,9.6
274,2.1428571428571429,7.142857142857143,54.142857142857146,1,49.266,0.28571428571428571429,3,8.3971428571428571,14.73
275,2,4.153846153846154,61.15384615384615,1,91.8608,0,2,7.8653846153846154,17.67
277,2,24,44,1,21.661,0,3,7.66,7.66
278,2,21,46,1,32.2375,0,3,10.2,16.59
280,2.5,3.25,35.25,0,49.7268,0,2,15.7175,42.38
283,2.7272727272727273,5.2727272727272725,38.27272727272727,1,77.1923,0,1,9.8636363636363636,16.59
284,3.6,2.2,32.2,1,44.7572,0.2,2,12.112,16.59
286,3.1666666666666667,9.333333333333334,58.333333333333336,1,46.9506,0,3,3.535,6.3
287,1.8823529411764706,8.235294117647058,35.23529411764706,1,78.6405,0.05882352941176470588,2,9.4905882352941176,16.59
288,1.5,5.2,31.2,1,79.4047,0.1,3,11.924,20.52
289,1.5714285714285714,5.857142857142857,45.857142857142854,0,63.4634,0,3,5.3271428571428571,9.56
291,2.4444444444444444,5.333333333333333,33.333333333333336,1,73.719,0.22222222222222222222,2,11.3766666666666667,16.59
292,3,6.142857142857143,28.142857142857142,1,52.9823,0,3,7.3328571428571429,14.73
293,2.6666666666666667,11.666666666666666,44.666666666666664,0,21.2525,0,3,12.73,20.52
294,2.8666666666666667,9.733333333333333,41.733333333333334,1,93.4978,0.2,2,9.4006666666666667,20.52
295,3.6666666666666667,6.666666666666667,31.666666666666668,1,70.6698,0,2,8.025,16.59
297,2.4,3.2,28.2,1,34.1638,0,3,19.846,42.38
298,2,29,49,1,15.4906,0,3,16.59,16.59
300,1.6470588235294118,12.117647058823529,41.11764705882353,0,68.2435,0.05882352941176470588,3,8.1852941176470588,16.59
302,2.5,9.833333333333334,47.833333333333336,1,40.0329,0,3,7.5783333333333333,14.73
303,2,1,38,1,41.0263,0,3,0.77,0.77
304,1.5,2,29,1,0,0,3,8.53,11.17
305,1,2,33,1,0,0,3,6.3,6.3
306,2.2857142857142857,6.5,34.5,1,67.3646,0,2,8.4035714285714286,16.59
309,2,5.1,34.1,1,71.6824,0.3,2,9.394,20.52
310,1.5,8.75,39.75,0,39.2954,0,3,14.0475,16.59
311,2.25,18.75,47.75,1,28.7972,0,3,6.4225,9.6
312,2.2,9.266666666666667,33.266666666666666,0,64.9765,0,2,11.09,16.59
315,3.8333333333333333,5,47,1,38.7987,0,2,4.2466666666666667,6.3
318,2,31,51,1,25.0371,0,3,6.3,6.3
319,3.9090909090909091,4.363636363636363,28.363636363636363,1,50.8846,0,2,10.9427272727272727,16.59
320,2,7,30,0,16.1133,0,3,0.77,0.77
321,6.3333333333333333,27,51,1,41.4672,0.33333333333333333333,3,11.2366666666666667,14.1
322,1,36,60,1,39.7611,0,3,5.89,5.89
323,3.75,19.916666666666668,41.916666666666664,1,52.0301,0.08333333333333333333,3,7.3991666666666667,17.67
325,1.7142857142857143,13.428571428571429,44.42857142857143,0,45.8255,0,3,5.2414285714285714,8.22
326,7,4.8,27.8,1,58.0834,0.2,2,11.165,13.42
327,2.4,9.4,34.4,1,30.5644,0.2,2,7.542,18.81
328,2,18,53,1,0,1,3,13.42,13.42
329,1.8,3.2,44.2,0,34.1932,0,2,3.172,8.22
330,3,8,47,0,24.8676,0,3,24.34,42.38
331,1,3.75,47.75,0,54.517,0.5,3,6.78,8.22
332,1.8333333333333333,7.333333333333333,54.333333333333336,1,69.9637,0.33333333333333333333,2,9.0816666666666667,20.52
335,2,4,26,1,44.8062,1,3,7.08,7.08
336,2.2857142857142857,9.142857142857142,48.142857142857146,1,43.3075,0.14285714285714285714,3,16.0628571428571429,42.38
337,2.5,9.125,38.125,0,49.1498,0,3,6.9625,13.42
338,2.3,4.5,36.5,1,56.1729,0.1,2,6.731,13.42
339,3.25,8.5,34.5,1,70.6698,0,2,10.9183333333333333,16.59
340,2.8,5.2,32.2,1,80.0925,0,2,7.481,13.42
341,6,9.181818181818182,36.18181818181818,1,51.6106,0.09090909090909090909,2,10.7490909090909091,17.67
343,1.25,20.75,45.75,1,37.1707,0.5,3,6.48,8.22
344,4.3333333333333333,8.666666666666666,38.666666666666664,1,26.0938,0.33333333333333333333,3,9.6533333333333333,16.59
345,1.8333333333333333,6.333333333333333,31.333333333333332,0,46.3146,0,2,4.8066666666666667,9.6
346,11.2941176470588235,9.529411764705882,49.529411764705884,1,70.365,0.52941176470588235294,2,7.4535294117647059,16.59
350,2,4,30,1,49.2877,0.5,3,12.125,16.59
351,1.5555555555555556,10.11111111111111,51.111111111111114,1,76.4854,0.16666666666666666667,3,7.6244444444444444,23.21
352,3.5,6.3,31.3,1,95.6555,0.05,2,10.0275,20.52
353,4.2857142857142857,7.5,30.5,1,85.7361,0,2,8.6584615384615385,13.42
354,1.1666666666666667,8.333333333333334,36.333333333333336,1,35.7457,0.16666666666666666667,3,6.7116666666666667,16.59
357,2.5,7.5,31.5,1,42.2452,0,2,6.29,9.6
359,2,11,38,1,18.6274,0,3,3.18,3.18
360,1.5,21.833333333333332,47.833333333333336,1,52.6007,0,3,9.965,17.67
361,2.1428571428571429,9.476190476190476,40.476190476190474,1,78.1014,0.19047619047619047619,2,8.7185,16.59
362,1.3333333333333333,24.666666666666668,50.666666666666664,1,47.0539,0.22222222222222222222,3,6.1055555555555556,9.56
364,1.5357142857142857,6.214285714285714,38.214285714285715,1,93.9686,0.10714285714285714286,2,9.8507142857142857,23.21
366,4.5714285714285714,7.571428571428571,31.571428571428573,1,76.0307,0,2,11.7295238095238095,42.38
367,3.6666666666666667,7.666666666666667,31.666666666666668,1,24.9016,0,3,11.4833333333333333,14.73
368,26.375,10.25,40.25,0,42.4426,0.25,3,7.6,13.42
372,2.7777777777777778,7.777777777777778,33.77777777777778,0,66.4323,0.05555555555555555556,1,9.4022222222222222,16.59
373,18.7692307692307692,22.23076923076923,44.23076923076923,1,88.2249,0,2,11.9192307692307692,20.52
374,2.7777777777777778,3.5555555555555554,37.55555555555556,1,49.5625,0,2,9.8577777777777778,16.59
375,11.5,17,40,1,26.423,0,3,4.68,8.22
376,1.7037037037037037,9.037037037037036,33.03703703703704,0,82.0259,0.2962962962962962963,2,7.2744444444444444,20.52
377,3,3.5,34.5,1,44.6754,0,3,8.60875,16.59
379,4.1111111111111111,5.555555555555555,35.55555555555556,1,68.7784,0.05555555555555555556,2,12.4616666666666667,17.67
380,2.2,27.3,49.3,1,63.6262,0.1,3,10.79,17.67
381,192,5,34,0,20.2231,1,3,7.66,7.66
385,1.4473684210526316,14.921052631578947,41.921052631578945,1,91.2842,0.10526315789473684211,3,8.3305405405405405,20.52
386,1.2857142857142857,4.285714285714286,31.285714285714285,0,50.3196,0.14285714285714285714,2,7.17,16.59
387,3.1851851851851852,7.296296296296297,31.296296296296298,1,84.4561,0.07407407407407407407,2,9.3196296296296296,17.67
388,2.25,6.75,39.75,1,65.5955,0,2,8.9585714285714286,16.59
389,1.6382978723404255,15.191489361702128,39.191489361702125,1,94.256,0.02127659574468085106,2,8.0502173913043478,17.67
392,1,5.714285714285714,46.714285714285715,0,44.9008,0.42857142857142857143,3,6.1414285714285714,20.52
393,3.6428571428571429,7.214285714285714,35.214285714285715,1,73.9827,0,2,8.2978571428571429,14.73
394,6.375,16.875,42.875,1,36.7009,0,2,6.6275,13.42
395,6.0588235294117647,8.470588235294118,35.470588235294116,1,72.374,0,2,8.9658823529411765,16.59
396,1.1428571428571429,11.857142857142858,40.857142857142854,1,63.6364,0.57142857142857142857,3,7.6928571428571429,16.59
397,2.8,4.1,26.1,1,91.2099,0.1,2,10.5995,16.59
398,1.2,7.6,36.6,1,44.2474,0.2,3,7.524,13.42
399,1,1,29,0,70.368,0,3,4.42,4.42
400,2.4347826086956522,9.73913043478261,33.73913043478261,1,79.9129,0.04347826086956521739,2,5.391304347826087,16.59
402,1,22.5,51.5,1,26.423,0.5,3,9.86,13.42
403,2.36,8.2,41.2,1,95.3192,0,1,10.1654166666666667,16.59
404,12,10,43,1,54.235,1,3,7.66,7.66
405,1.75,8.916666666666666,38.916666666666664,0,55.6761,0.08333333333333333333,3,6.7433333333333333,16.59
406,2,6.5,43.5,0,75.3468,0.33333333333333333333,3,7.2875,13.42
407,3.4285714285714286,5.5,32.5,1,61.5213,0.07142857142857142857,2,7.42,16.59
408,9,33,55,1,31.6782,0,3,9.6,9.6
409,3.6153846153846154,9.461538461538462,39.46153846153846,1,58.9773,0,2,9.5361538461538462,16.59
413,1.6666666666666667,19,43,1,28.55,0,3,17.31,17.67
416,1,26,47,1,26.227,1,3,20.52,20.52
417,4.2916666666666667,20.75,44.75,1,78.8608,0,2,11.2558333333333333,17.67
418,2,31,55,1,92.0859,0,3,17.67,17.67
419,1.5,2.5,35.5,1,60.1085,0,3,7.75,14.73
420,2.7419354838709677,9.258064516129032,40.25806451612903,1,91.096,0.03225806451612903226,2,7.6525806451612903,16.59
421,1.6666666666666667,26,49,1,41.8857,0.33333333333333333333,3,9.7733333333333333,13.42
422,2.3076923076923077,2.8461538461538463,25.846153846153847,1,99.7655,0.07692307692307692308,2,11.0753846153846154,17.67
424,4.2352941176470588,7.647058823529412,32.64705882352941,1,66.9252,0,2,8.7729411764705882,16.59
425,3.1951219512195122,9.634146341463415,38.63414634146341,1,91.6783,0,1,11.9329268292682927,16.59
426,2.5555555555555556,4.666666666666667,44.666666666666664,0,55.6188,0.22222222222222222222,3,7.5377777777777778,17.67
428,5,6.571428571428571,37.57142857142857,1,51.0871,0,2,10.6742857142857143,16.59
429,3.15,5.85,39.85,1,81.0745,0.1,2,10.634,20.52
430,4.5,3,36,1,83.795,0,3,14.7375,20.52
431,3,1,32,1,23.9272,0,3,7.95,9.6
432,4,3,30,1,31.6037,0,3,9.6,9.6
435,4.4615384615384615,6.230769230769231,33.23076923076923,1,78.8697,0,2,12.4976923076923077,18.81
436,3.2,6.3,39.3,1,47.545,0.1,3,9.819,16.59
437,2.7142857142857143,18.571428571428573,44.57142857142857,1,67.5203,0,2,14.2771428571428571,42.38
438,3.75,5.666666666666667,32.666666666666664,1,64.262,0,2,11.5166666666666667,16.59
440,2.3333333333333333,10.555555555555555,37.55555555555556,1,45.539,0,2,7.3455555555555556,16.59
441,22.4375,19.25,45.25,1,71.3411,0.0625,2,6.458125,20.52
442,7.7142857142857143,7,32,1,67.4984,0,2,11.23,16.59
444,2,15,43,1,24.0935,0,3,8.865,16.59
445,1.5,24.5,48.5,1,37.3202,0.5,3,11.835,16.59
